id,name,family,mode,bars,steps,subdivision,density,polyphony,minNote,maxNote,colour,tags,bank,harmonyId,studyId,nodeId
"fourth-e3840faa69df6184ff649028","Antiphon R0291 - percussion 2b","Antiphon","rhythmic","2","32","4","0.8125","2","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 4spq, dense, percussion, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-3","nmtszst0u_15"
"fourth-e7a142f2479461d56faa2b85","Antiphon R0292 - kit 8b","Antiphon","rhythmic","8","128","4","0.9375","1.9666666666666666","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-40","nmtszrjgq_13"
"fourth-c3d27eadcee4a35e14f5175c","Antiphon R0293 - percussion 1b","Antiphon","rhythmic","1","16","4","0.9375","2.466666666666667","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 4spq, dense, percussion, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-45","nmtszgu3d_9"
"fourth-9d4154d4ce0068d90e09a461","Antiphon R0294 - kit 8b","Antiphon","rhythmic","8","256","8","0.890625","2.1052631578947367","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 8bar, straight, 8spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-52","nmtszst0u_15"
"fourth-c58f6bbffb2c91b1dfbb5e20","Antiphon R0295 - kit 2b","Antiphon","rhythmic","2","64","8","0.875","1.6607142857142858","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 8spq, dense, kit, displaced, tight, composite, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-45","nmtszst0u_15"
"fourth-2bfc5f75a15691a8554f2e61","Antiphon R0296 - kit 4b","Antiphon","rhythmic","4","48","3","0.75","1.6111111111111112","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, triplet, 3spq, dense, kit, anchored, tight, cell, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-17","nmtszbafz_1"
"fourth-422ea819037df0579e3fd463","Antiphon R0297 - kit 2b","Antiphon","rhythmic","2","48","6","0.7291666666666666","1.4","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, triplet, 6spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-2","nmtsze7vf_6"
"fourth-d0445a1dc0048eea45855b00","Antiphon R0298 - kit 0.5b","Antiphon","rhythmic","0.5","8","4","0.875","1.5714285714285714","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 0.5bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-20","nmtszst0u_15"
"fourth-0eedc6e8c011b508cf068a20","Antiphon R0299 - kit 8b","Antiphon","rhythmic","8","192","6","0.7291666666666666","1.3714285714285714","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 8bar, triplet, 6spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-46","nmtszd11m_4"
"fourth-21aa5f89d598f7a0cf78b224","Antiphon R0300 - percussion 4b","Antiphon","rhythmic","4","32","2","0.8125","1.6923076923076923","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 2spq, dense, percussion, anchored, tight, structure, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-61","nmtszrjgq_13"
"fourth-94fad842c89d09a066473706","Antiphon R0301 - kit 1b","Antiphon","rhythmic","1","32","8","1","2.09375","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 8spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-2","nmtszrjgq_13"
"fourth-4086b01f6b9856479d6add97","Antiphon R0302 - kit 2b","Antiphon","rhythmic","2","48","6","0.9375","2.2666666666666666","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, triplet, 6spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-17","nmtszbafz_1"
"fourth-400461a1e12780abdd3e24f7","Antiphon R0303 - kit 2b","Antiphon","rhythmic","2","16","2","0.8125","1.8461538461538463","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 2spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-62","nmtszbafz_1"
"fourth-1cd2918833d6cbe962d01e4b","Antiphon R0304 - kit 4b","Antiphon","rhythmic","4","48","3","0.8541666666666666","2.048780487804878","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, triplet, 3spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-9","nmtszrjgq_13"
"fourth-9d3f31d04112104bb3ca52b6","Antiphon R0305 - kit 0.5b","Antiphon","rhythmic","0.5","8","4","1","1.5","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 0.5bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-49","nmtszrjgq_13"
"fourth-632c7c72029573fb608a0a8f","Antiphon R0306 - kit 1b","Antiphon","rhythmic","1","8","2","0.875","1.7142857142857142","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 2spq, dense, kit, anchored, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-3","nmtszrjgq_13"
"fourth-2f803bbd81c2d6c538c19361","Antiphon R0307 - kit 4b","Antiphon","rhythmic","4","64","4","0.890625","1.7719298245614035","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-29","nmtszrjgq_13"
"fourth-f22d1a51403362fe8a930c24","Antiphon R0308 - kit 4b","Antiphon","rhythmic","4","64","4","0.90625","1.896551724137931","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-42","nmtszgu3d_9"
"fourth-6d5aea73f0d3972434e466af","Antiphon R0309 - kit 1b","Antiphon","rhythmic","1","16","4","1","1.625","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-36","nmtszd11m_4"
"fourth-3e109ded79f6fed7e093c8d9","Antiphon R0310 - kit 2b","Antiphon","rhythmic","2","48","6","0.9166666666666666","2.0681818181818183","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, triplet, 6spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-5","nmtsze7vf_6"
"fourth-653cf3a17dc996dad42a3e0c","Antiphon R0311 - percussion 2b","Antiphon","rhythmic","2","48","6","0.7708333333333334","1.6486486486486487","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, triplet, 6spq, dense, percussion, displaced, tight, structure, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-61","nmtszrjgq_13"
"fourth-e846797cf6cd153250507075","Antiphon R0312 - percussion 2b","Antiphon","rhythmic","2","24","3","0.75","1.5555555555555556","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, triplet, 3spq, dense, percussion, displaced, tight, cell, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-20","nmtszd11m_4"
"fourth-42d2c39675044e4194c54489","Antiphon R0313 - kit 4b","Antiphon","rhythmic","4","64","4","0.890625","1.9298245614035088","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-28","nmtszd11m_4"
"fourth-ebdcff14499bf7d2e465b3c3","Antiphon R0314 - kit 4b","Antiphon","rhythmic","4","64","4","0.953125","2.3934426229508197","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-36","nmtszgu3d_9"
"fourth-f22a3509d5e67032d00da78e","Antiphon R0315 - kit 0.5b","Antiphon","rhythmic","0.5","16","8","0.625","2","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 0.5bar, straight, 8spq, open, kit, displaced, tight, structure, 8lane, 3bit, duple","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-22","nmtszrjgq_13"
"fourth-4b9d0e8fcaf4e2568c92febd","Antiphon R0316 - kit 2b","Antiphon","rhythmic","2","48","6","0.9583333333333334","2.1739130434782608","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, triplet, 6spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-54","nmtszgu3d_9"
"fourth-011f892a34c6ecdd88b5f917","Antiphon R0317 - kit 1b","Antiphon","rhythmic","1","16","4","0.9375","1.8666666666666667","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-30","nmtszst0u_15"
"fourth-cab8c75eedc8d809bfd6ed15","Antiphon R0318 - kit 1b","Antiphon","rhythmic","1","16","4","0.875","1.7857142857142858","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-36","nmtsze7vf_6"
"fourth-f493af18f616710dd4bdd9ef","Antiphon R0319 - kit 1b","Antiphon","rhythmic","1","24","6","0.8333333333333334","1.7","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, triplet, 6spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-41","nmtszd11m_4"
"fourth-546a65230d91f71e668571cc","Antiphon R0320 - kit 1b","Antiphon","rhythmic","1","8","2","0.625","1.8","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 2spq, open, kit, anchored, tight, cell, 8lane, 3bit, duple","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-23","nmtszbafz_1"
"fourth-c30b115447c461ba06546530","Antiphon R0321 - percussion 1b","Antiphon","rhythmic","1","12","3","0.9166666666666666","1.8181818181818181","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, triplet, 3spq, dense, percussion, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-53","nmtszst0u_15"
"fourth-19e9d0a940b69ae4043c14bb","Antiphon R0322 - kit 8b","Antiphon","rhythmic","8","128","4","0.734375","1.3829787234042554","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-11","nmtszbafz_1"
"fourth-d23968696ed0569021c8f7de","Antiphon R0323 - kit 1b","Antiphon","rhythmic","1","12","3","1","2.0833333333333335","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, triplet, 3spq, dense, kit, anchored, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-3","nmtszgu3d_9"
"fourth-a17ae702786582365d31095d","Antiphon R0324 - percussion 8b","Antiphon","rhythmic","8","192","6","0.6458333333333334","1.8709677419354838","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 8bar, triplet, 6spq, open, percussion, displaced, tight, structure, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-60","nmtsze7vf_6"
"fourth-5b7bf1e29be99d00e89d143e","Antiphon R0325 - percussion 8b","Antiphon","rhythmic","8","64","2","0.6875","1.6363636363636365","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 8bar, straight, 2spq, open, percussion, anchored, tight, cell, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-29","nmtszbafz_1"
"fourth-20cf9eab11722a14db435307","Antiphon R0326 - kit 1b","Antiphon","rhythmic","1","16","4","1","1.8125","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-0","nmtsze7vf_6"
"fourth-1e6efcf0c5d464ce764b5195","Antiphon R0327 - kit 4b","Antiphon","rhythmic","4","128","8","0.78125","1.8","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 8spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-49","nmtsze7vf_6"
"fourth-da6fce03faafa41d9f78a43c","Antiphon R0328 - kit 0.5b","Antiphon","rhythmic","0.5","12","6","0.9166666666666666","2.272727272727273","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 0.5bar, triplet, 6spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-36","nmtszst0u_15"
"fourth-94eed7aa19c4f905f90d25a7","Antiphon R0329 - kit 0.5b","Antiphon","rhythmic","0.5","8","4","0.875","1.7142857142857142","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 0.5bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-44","nmtszbafz_1"
"fourth-6871a868966a29fa125753b6","Antiphon R0330 - percussion 2b","Antiphon","rhythmic","2","32","4","0.84375","1.7407407407407407","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 4spq, dense, percussion, displaced, tight, structure, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-32","nmtsze7vf_6"
"fourth-a3093987bed549376cca064f","Antiphon R0331 - kit 2b","Antiphon","rhythmic","2","24","3","0.75","1.3888888888888888","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, triplet, 3spq, dense, kit, anchored, tight, composite, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-38","nmtszst0u_15"
"fourth-b06cb05819dcbe4194dc995c","Antiphon R0332 - kit 0.5b","Antiphon","rhythmic","0.5","6","3","1","2.1666666666666665","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 0.5bar, triplet, 3spq, dense, kit, anchored, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-6","nmtszst0u_15"
"fourth-b3b277e77fd00699bfe332a8","Antiphon R0333 - percussion 4b","Antiphon","rhythmic","4","64","4","0.921875","2.1186440677966103","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 4spq, dense, percussion, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-39","nmtszgu3d_9"
"fourth-e6fd62e06dfd5a8140158de4","Antiphon R0334 - kit 2b","Antiphon","rhythmic","2","16","2","1","2.4375","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 2spq, dense, kit, anchored, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-10","nmtszgu3d_9"
"fourth-d889f8484fc53a6da6a5badd","Antiphon R0335 - kit 0.5b","Antiphon","rhythmic","0.5","16","8","1","2.3125","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 0.5bar, straight, 8spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-62","nmtszd11m_4"
"fourth-e7e3d61bd41b64b2d3cdb4fd","Antiphon R0336 - kit 4b","Antiphon","rhythmic","4","32","2","1","1.8125","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 2spq, dense, kit, anchored, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-30","nmtsze7vf_6"
"fourth-a4a329899d85d8fad332087c","Antiphon R0337 - kit 4b","Antiphon","rhythmic","4","96","6","0.8958333333333334","2.13953488372093","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, triplet, 6spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-50","nmtszrjgq_13"
"fourth-aeeb51c35acbd1b241e3a4a8","Antiphon R0338 - kit 1b","Antiphon","rhythmic","1","16","4","0.9375","2.6","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-19","nmtszst0u_15"
"fourth-8304ce01c8d3371ff26e5f41","Antiphon R0339 - kit 2b","Antiphon","rhythmic","2","32","4","0.6875","1.6818181818181819","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 4spq, open, kit, anchored, tight, structure, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-55","nmtsze7vf_6"
"fourth-f223e3a7fd9332d6d41965cd","Antiphon R0340 - kit 4b","Antiphon","rhythmic","4","64","4","0.875","1.6785714285714286","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-5","nmtszgu3d_9"
"fourth-702cdbbee8a0f743d606fa58","Antiphon R0341 - percussion 2b","Antiphon","rhythmic","2","32","4","0.9375","2.033333333333333","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 4spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-41","nmtszrjgq_13"
"fourth-a711ca164c5c5e3de03711e7","Antiphon R0342 - kit 2b","Antiphon","rhythmic","2","48","6","0.8333333333333334","1.75","36","51","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, triplet, 6spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-41","nmtszst0u_15"
"fourth-85b4253ab7c8407176ae1089","Antiphon R0343 - kit 2b","Antiphon","rhythmic","2","64","8","0.984375","2.380952380952381","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 8spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-49","nmtszbafz_1"
"fourth-00556ed476cb516fd953f4ad","Antiphon R0344 - percussion 8b","Antiphon","rhythmic","8","128","4","0.921875","2.135593220338983","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 8bar, straight, 4spq, dense, percussion, displaced, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-62","nmtszd11m_4"
"fourth-bf8b2415397d999daecc9203","Antiphon R0345 - kit 2b","Antiphon","rhythmic","2","32","4","1","1.5625","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-40","nmtszd11m_4"
"fourth-dfabbb9eb84b5efb2d354506","Antiphon R0346 - kit 4b","Antiphon","rhythmic","4","64","4","0.8125","1.6923076923076923","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-9","nmtsze7vf_6"
"fourth-8f0aa01b9448e803fcac4465","Antiphon R0347 - kit 2b","Antiphon","rhythmic","2","32","4","0.90625","2.0344827586206895","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-41","nmtszrjgq_13"
"fourth-c0bd400df014801fd2b77d57","Antiphon R0348 - kit 4b","Antiphon","rhythmic","4","64","4","0.921875","1.9661016949152543","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-62","nmtsze7vf_6"
"fourth-975fe11691e7438a95b5ff67","Antiphon R0349 - kit 2b","Antiphon","rhythmic","2","16","2","0.75","1.5833333333333333","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 2bar, straight, 2spq, dense, kit, anchored, tight, cell, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-4","nmtszbafz_1"
"fourth-90fa847ec0066e625edac82b","Antiphon R0350 - kit 0.5b","Antiphon","rhythmic","0.5","6","3","1","1.5","36","42","#72A7EF","factory, rn, antiphon, rhythmic, 0.5bar, triplet, 3spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-39","nmtszbafz_1"
"fourth-45a11884aeef8c636bfc0ccb","Antiphon R0351 - percussion 8b","Antiphon","rhythmic","8","128","4","0.734375","1.3617021276595744","39","45","#72A7EF","factory, rn, antiphon, rhythmic, 8bar, straight, 4spq, dense, percussion, displaced, tight, composite, 8lane, 3bit","banks/04-antiphon-rhythmic.nseqbank","","fourth-atlas-1-9","nmtszgu3d_9"
